tBodyAcc-std()-Y,tBodyAcc-mad()-Y,tBodyAcc-max()-Y,tBodyAcc-iqr()-Y,tGravityAcc-mean()-Z,tGravityAcc-max()-Z,tGravityAcc-min()-Z,fBodyAcc-mean()-Y,fBodyAcc-std()-Y,fBodyAcc-mad()-Y,fBodyAcc-max()-Y,fBodyAcc-bandsEnergy()-17;32,fBodyAccMag-mad(),fBodyAccMag-iqr(),angle(Z;gravityMean)
-0.25462238,-0.30110334,-0.14312588,-0.32925779,-0.32479552,-0.33647178,-0.29945768,-0.065779272,-0.34364072,-0.13224669,-0.57532399,-0.77294448,-0.47834987,-0.71407671,0.30758378
-0.31780296,-0.3619705,-0.32362104,-0.4522723,-0.32806162,-0.33647178,-0.30306335,-0.1831871,-0.37874513,-0.20760601,-0.5850128,-0.79054961,-0.50428367,-0.7322852,0.31094097
-0.3503113,-0.41362699,-0.077597611,-0.52071384,-0.3264706,-0.33594454,-0.30306335,-0.23532165,-0.40158863,-0.22948677,-0.58610439,-0.82768115,-0.46116546,-0.7034708,0.31005578
-0.33718496,-0.3727103,-0.13063619,-0.42317265,-0.29465008,-0.28816221,-0.29149629,-0.30513375,-0.3501808,-0.26231138,-0.43676852,-0.78418336,-0.39282329,-0.65962442,0.28659841
-0.24052322,-0.29449602,-0.13063619,-0.40263881,-0.31937678,-0.31687454,-0.29623186,-0.18937796,-0.26160253,-0.15135185,-0.42858929,-0.71290611,-0.39612964,-0.65860941,0.3046073
-0.19011162,-0.22426615,0.011428022,-0.29041108,-0.32277404,-0.33289689,-0.29623186,-0.13481523,-0.2129286,-0.069256772,-0.44939565,-0.68494763,-0.48909355,-0.70944169,0.30808288
-0.24302542,-0.28072139,0.011428022,-0.34945942,-0.31616184,-0.32812399,-0.29537805,-0.11862914,-0.29794764,-0.22264603,-0.41318174,-0.75361041,-0.45652634,-0.69996045,0.30339195
-0.25913342,-0.31487766,-0.07034332,-0.42420138,-0.32015603,-0.32812399,-0.30140173,-0.21037196,-0.27920496,-0.15950271,-0.36336031,-0.76163339,-0.39016066,-0.65554731,0.30478363
-0.21337867,-0.26260975,-0.19323027,-0.35855726,-0.3267521,-0.33529971,-0.30140173,-0.15306443,-0.23839127,-0.17637865,-0.28438694,-0.7175005,-0.40204912,-0.66939855,0.30966279
-0.16511634,-0.23419856,0.10274576,-0.33100463,-0.32519052,-0.33900353,-0.30005625,-0.025149711,-0.22706816,-0.096535475,-0.35091727,-0.70157023,-0.32690249,-0.61366761,0.30898756
-0.10069472,-0.13725776,0.10274576,-0.23328124,-0.33134995,-0.33957564,-0.30891796,-0.060251426,-0.1171105,-0.01555904,-0.20237326,-0.6164941,-0.41082431,-0.65600925,0.31142766
-0.1579259,-0.17379683,-0.20431143,-0.21327392,-0.33544541,-0.34942199,-0.30891796,-0.18593461,-0.14708911,-0.14724885,-0.19717585,-0.64767192,-0.4724989,-0.72770093,0.31387266
-0.2394578,-0.26368845,-0.21725505,-0.23377658,-0.32911346,-0.3385315,-0.30694326,-0.15263843,-0.27646715,-0.10409177,-0.42864318,-0.73029167,-0.46086612,-0.70057818,0.31150841
-0.20367912,-0.23802223,-0.020829404,-0.25082188,-0.32907186,-0.3385315,-0.31996771,-0.1525442,-0.22470838,-0.14354584,-0.29370433,-0.68999075,-0.36005758,-0.65570301,0.31241558
-0.21169722,-0.2704194,-0.020829404,-0.38412269,-0.34426211,-0.33883449,-0.32890754,-0.14574563,-0.23912016,-0.21540691,-0.27985738,-0.7066258,-0.40329122,-0.66967732,0.32184805
-0.28331508,-0.34389179,-0.065342678,-0.46504328,-0.3487169,-0.35599804,-0.32890754,-0.23389271,-0.30369407,-0.19488785,-0.43051149,-0.76040376,-0.47322565,-0.71334337,0.3238584
0.27788029,0.2175492,0.53122113,0.00441582,-0.26424239,-0.24603039,-0.31062726,0.32573774,0.25854639,0.38573755,0.095593753,-0.21378252,0.048898497,-0.22518888,0.26853384
0.21038876,0.13513742,0.53122113,-0.039900573,-0.2294395,-0.24132254,-0.22229437,0.1508769,0.23304778,0.24695244,0.20688981,-0.25426297,0.073558957,-0.18943017,0.24163566
0.23845885,0.17694264,0.55536878,0.057801119,-0.22632759,-0.24132254,-0.21567566,0.082814757,0.29468856,0.14314761,0.32135343,-0.20625369,0.1306291,-0.11776799,0.23872345
0.26453496,0.20205658,0.55536878,0.052563626,-0.238152,-0.24718243,-0.21896961,0.12488378,0.31548442,0.25599276,0.31588258,-0.19545445,0.24602215,0.000433403,0.24831768
0.2791903,0.23721987,0.44823622,0.11886162,-0.24856646,-0.25646854,-0.2324909,0.35094978,0.24976244,0.53324414,-0.057636151,-0.17634337,0.13478497,-0.035544267,0.25625597
0.21866559,0.14874406,0.38211815,-0.008304388,-0.25128548,-0.25646854,-0.2324909,0.12300016,0.2543367,0.3868176,0.10059091,-0.22764831,0.11869386,-0.13819228,0.25827309
0.097772912,0.030376206,0.38211815,-0.12756286,-0.23847653,-0.23850186,-0.23200501,0.091040159,0.10044744,0.21049825,-0.096987868,-0.37870232,0.050576263,-0.23837439,0.24877694
0.015408062,-0.003069462,0.40214769,-0.04286734,-0.32102373,-0.30747874,-0.35149754,-0.03065382,0.03301656,0.093225335,-0.029560778,-0.4758401,-0.084344492,-0.39472555,0.30742798
-0.05019467,-0.07777642,0.096587467,-0.1490015,-0.29275998,-0.30747874,-0.27847449,-0.14692607,-0.014621803,-0.11978484,0.016535648,-0.55914981,0.023265798,-0.32227868,0.28557023
0.016623412,-0.040124522,0.47133448,-0.13143756,-0.2990475,-0.30861685,-0.29688526,-0.010840229,0.027256059,0.06194334,0.02175269,-0.5374618,0.057240935,-0.17163091,0.28845455
0.098778059,0.040273485,0.47133448,-0.062407302,-0.31157737,-0.30861685,-0.29968697,-0.016686671,0.14109156,0.15103655,0.13281697,-0.39962811,-0.033967805,-0.26272245,0.29775116
0.14741837,0.11540128,0.28364876,0.033708043,-0.31028865,-0.31205637,-0.29968697,0.19604465,0.12774464,0.28028916,-0.16274616,-0.34345413,-0.028500308,-0.26388856,0.29733485
0.19817136,0.17954823,0.52674712,0.14589986,-0.31209965,-0.31205637,-0.29590461,0.12908535,0.22430306,0.36234304,-0.060619371,-0.24467138,0.066800039,-0.20617537,0.29800185
0.18571084,0.16573544,0.52674712,0.048748405,-0.30757381,-0.31281707,-0.29590461,-0.029836982,0.26059918,0.094533996,0.30182465,-0.25957607,-0.003497884,-0.36015187,0.29545436
0.012780918,-0.019018631,0.55267476,-0.097691763,-0.32828489,-0.30108148,-0.36808143,0.042325811,0.00096691,0.11497795,-0.23459067,-0.47502825,0.011628584,-0.28800229,0.31449217
-0.095496952,-0.11905319,0.13301561,-0.20920895,-0.28977396,-0.29526091,-0.28932858,-0.22406098,-0.049506968,-0.077790571,-0.047338344,-0.55675644,-0.14755832,-0.54274651,0.2844349
-0.15218339,-0.24034148,0.10927308,-0.45641513,-0.27646331,-0.27849081,-0.26156814,-0.22010485,-0.12679244,-0.15324932,-0.14499737,-0.61962545,-0.2152162,-0.53519973,0.27362959
-0.08226206,-0.16450789,0.19553962,-0.32433243,-0.28818061,-0.27849081,-0.28811922,-0.16745374,-0.050726251,-0.074565931,-0.062259926,-0.5579905,-0.085710241,-0.42182536,0.28155336
-0.041764106,-0.05924458,0.19553962,-0.12199451,-0.29371851,-0.27635707,-0.28811922,-0.16816985,0.003767577,-0.071477763,0.014540362,-0.5151717,-0.14304418,-0.44311974,0.2844468
-0.013865393,-0.036010719,0.11836316,-0.14424697,-0.27627226,-0.27635707,-0.27556088,-0.07333604,0.008676515,-0.002289585,-0.009623752,-0.47897968,-0.08930655,-0.38106069,0.27223356
0.020241442,-0.026158726,0.1905225,-0.16564717,-0.28588791,-0.27667273,-0.27363383,-0.069130625,0.053448242,0.006372764,-0.031003328,-0.45441568,0.028261489,-0.31152271,0.28004503
-0.02096296,-0.06231517,0.1905225,-0.16862902,-0.2860134,-0.28313405,-0.27363383,-0.13605043,0.020885711,0.053302342,-0.20203589,-0.49962289,-0.056159994,-0.424516,0.28128208
-0.27184095,-0.32596046,0.001507916,-0.42694445,-0.36697929,-0.28395842,-0.4080746,-0.28487375,-0.26669767,-0.13805286,-0.47579928,-0.712555,-0.4529727,-0.77792425,0.33768033
-0.17050293,-0.23079094,0.16108619,-0.39950568,-0.43081434,-0.3960956,-0.40860057,-0.091762525,-0.20353218,-0.13574491,-0.4082147,-0.65248615,-0.38325619,-0.7287959,0.38695398
-0.12569884,-0.14963494,0.16108619,-0.26988182,-0.43856926,-0.44993871,-0.40860057,-0.16266479,-0.11150408,-0.002620112,-0.33172406,-0.59615161,-0.39951935,-0.73148425,0.39483556
-0.11972054,-0.14008611,-0.01235249,-0.2590885,-0.43719581,-0.44504718,-0.40777901,0.029557147,-0.1859216,0.049542066,-0.49612513,-0.61395303,-0.38787731,-0.70561773,0.39202289
-0.00372227,-0.056077497,0.3876817,-0.18257229,-0.43060358,-0.43431451,-0.40511759,-0.089375653,0.028108675,0.043912252,-0.12635451,-0.47360056,-0.19957039,-0.57314109,0.3857386
0.011546087,-0.046794868,0.3876817,-0.097920708,-0.44374351,-0.43431451,-0.44859516,-0.10160803,0.052839605,0.040623501,-0.081830557,-0.45276497,-0.26324819,-0.63662821,0.39613815
-0.09489408,-0.12621508,0.002424595,-0.10794977,-0.47305085,-0.45469831,-0.45352417,-0.21563454,-0.051447986,-0.066623856,-0.17016508,-0.55613388,-0.40184413,-0.75041796,0.418327
-0.19721645,-0.25278317,-0.012392214,-0.40203079,-0.47120591,-0.46283887,-0.45352417,-0.18627824,-0.20147874,-0.11215426,-0.3198864,-0.66304723,-0.36606977,-0.70888617,0.41824709
-0.28666087,-0.34534651,0.034086429,-0.47776005,-0.41655213,-0.39860616,-0.42882394,-0.25788407,-0.29826359,-0.16608353,-0.48985899,-0.72889398,-0.47481896,-0.7822623,0.37180398
-0.26155823,-0.32786881,-0.003827395,-0.45489606,-0.45504683,-0.42760464,-0.44878356,-0.19460346,-0.28959106,-0.13164376,-0.51803213,-0.71286907,-0.40193074,-0.72317809,0.40232695
-0.30013521,-0.37965264,-0.016601694,-0.62111774,-0.47823262,-0.47769903,-0.45588199,-0.28464722,-0.30625227,-0.18430354,-0.55392408,-0.73947361,-0.35100642,-0.70527843,0.42108193
-0.2169721,-0.27727306,0.16872213,-0.46577689,-0.48061888,-0.46416413,-0.45634334,-0.12298783,-0.25715705,-0.078754862,-0.52645987,-0.68203146,-0.3517214,-0.6934605,0.42391012
-0.13715275,-0.17036579,0.16872213,-0.27547955,-0.46102428,-0.45930159,-0.45634334,-0.12066711,-0.1436953,-0.045055448,-0.30840477,-0.61140478,-0.33863182,-0.67868872,0.41016649
-0.1590232,-0.20077208,-0.024324055,-0.28021608,-0.45835989,-0.45930159,-0.44889356,-0.18881782,-0.14751527,-0.14727271,-0.24826319,-0.63303228,-0.31629334,-0.70005742,0.40604005
-0.17603943,-0.21817722,-0.053475137,-0.30506007,-0.47648651,-0.46952497,-0.45637334,-0.24413195,-0.15062881,-0.12252417,-0.24256049,-0.63988379,-0.4042989,-0.77409449,0.41801381
-0.1981631,-0.22280767,-0.12462422,-0.27642443,-0.47736535,-0.48485838,-0.45637334,-0.3460573,-0.14675564,-0.19658231,-0.21890292,-0.65403626,-0.40901848,-0.77421604,0.42038253
-0.20800673,-0.23552633,0.03466365,-0.28808305,-0.47570191,-0.48485838,-0.44818831,-0.22652562,-0.20075392,-0.081026365,-0.33102025,-0.66713502,-0.35689078,-0.72090775,0.42186964
-0.2645502,-0.31288726,0.03466365,-0.49861646,-0.47886491,-0.48732486,-0.44818831,-0.2538935,-0.2686697,-0.23069852,-0.4789117,-0.71620466,-0.36152386,-0.7303712,0.42375217
-0.25590805,-0.29412277,-0.069120131,-0.38295511,-0.44054213,-0.39411453,-0.46080831,-0.22628224,-0.26782417,-0.14834261,-0.41091205,-0.70831548,-0.44885767,-0.76572508,0.39085621
-0.24027023,-0.29487922,-0.069120131,-0.40637467,-0.4857721,-0.46291379,-0.46080831,-0.31937084,-0.21116557,-0.21436915,-0.32329561,-0.69547716,-0.42587444,-0.75814999,0.43017095
-0.21376072,-0.27667184,-0.009803473,-0.45700454,-0.49377987,-0.50295826,-0.46772709,-0.183088,-0.22613817,-0.000561594,-0.45353587,-0.68044406,-0.33433487,-0.70702776,0.43747221
-0.11499219,-0.16341817,0.18491301,-0.18379109,-0.47909727,-0.45749958,-0.46772709,-0.012726996,-0.15859097,-0.033372296,-0.40932185,-0.61306551,-0.26254735,-0.65163726,0.42292519
0.005841428,-0.048435338,0.18491301,-0.097754245,-0.45485773,-0.45633924,-0.4537094,0.081650538,-0.02560733,0.17123334,-0.23596455,-0.47756281,-0.31972423,-0.63509843,0.40373937
-0.037372227,-0.098683305,0.12566013,-0.12101532,-0.45708497,-0.45633924,-0.44923692,-0.023663703,-0.042809856,0.071510671,-0.22527923,-0.53477122,-0.34338365,-0.64898906,0.40740277
-0.12530395,-0.15844209,0.16468193,-0.17682121,-0.48088871,-0.46633642,-0.46663206,-0.18951442,-0.10120017,-0.12744556,-0.2169313,-0.60524962,-0.37392233,-0.71284396,0.42465469
-0.098956306,-0.13060932,0.16468193,-0.19089044,-0.48931308,-0.49185922,-0.46663206,-0.1867278,-0.066569754,-0.041697133,-0.13159756,-0.57315608,-0.34804713,-0.69805624,0.43117302
-0.88159621,-0.89519092,-0.80982032,-0.91456074,-0.33801084,-0.28696469,-0.3481062,-0.84378975,-0.90033388,-0.8637343,-0.93912216,-0.9938393,-0.7959933,-0.96439798,0.31681898
-0.89469051,-0.91130336,-0.80982032,-0.93453885,-0.37759372,-0.36649286,-0.37033522,-0.87283378,-0.90461854,-0.8752394,-0.94021768,-0.99481547,-0.86775347,-0.98303625,0.34655789
-0.90001314,-0.92306068,-0.87650265,-0.96200434,-0.38300967,-0.3758683,-0.37033522,-0.90671265,-0.89725169,-0.89558627,-0.93835159,-0.99435081,-0.84341778,-0.98425496,0.34900352
-0.88897054,-0.89575128,-0.88263308,-0.91596881,-0.38491725,-0.3758683,-0.41799154,-0.89856827,-0.88515501,-0.86979917,-0.89693183,-0.99295351,-0.75409971,-0.96813796,0.34980492
-0.90106585,-0.90926651,-0.8871731,-0.91531046,-0.42933443,-0.37735239,-0.43209358,-0.91032385,-0.89738248,-0.88960243,-0.89923805,-0.99440062,-0.82030874,-0.98038781,0.38268841
-0.90601903,-0.91440655,-0.77210347,-0.91752074,-0.44280516,-0.43993995,-0.43209358,-0.89659501,-0.90989424,-0.87978108,-0.95469636,-0.9950423,-0.92131284,-0.99481869,0.39236911
-0.9176881,-0.93736971,-0.77210347,-0.9579599,-0.43316155,-0.43993995,-0.41790821,-0.90788488,-0.92178968,-0.89411379,-0.9549251,-0.99626407,-0.88596294,-0.99113777,0.3849454
-0.98220239,-0.98449932,-0.93140393,-0.98802456,-0.44460933,-0.44161945,-0.41902892,-0.98527658,-0.98081259,-0.98274731,-0.98025192,-0.99976422,-0.93123029,-0.99707612,0.39323899
-0.97430858,-0.98209603,-0.90224859,-0.98894836,-0.44654043,-0.45722805,-0.41902892,-0.9667933,-0.97794786,-0.96742276,-0.98834621,-0.99961485,-0.92282111,-0.9957272,0.39444117
-0.96690624,-0.97463063,-0.90224859,-0.98600439,-0.44647902,-0.45722805,-0.42352713,-0.95828081,-0.97097341,-0.96019777,-0.98223436,-0.99943549,-0.9180804,-0.99434701,0.39439637
-0.97322817,-0.97860803,-0.90269482,-0.98526925,-0.4515572,-0.45912881,-0.42401798,-0.97033752,-0.9743559,-0.96704621,-0.98487062,-0.99954205,-0.91911921,-0.99543123,0.3982446
-0.98792928,-0.98910576,-0.91096368,-0.99086275,-0.44594949,-0.44992061,-0.42401798,-0.98424064,-0.98972621,-0.98717592,-0.9906977,-0.99989668,-0.95854813,-0.99808534,0.39410021
-0.94354876,-0.96309898,-0.85229795,-0.98749658,-0.4348516,-0.44339474,-0.41148378,-0.94312483,-0.94353766,-0.93364609,-0.96126531,-0.99812916,-0.78976453,-0.9740959,0.38586155
-0.93403949,-0.94538648,-0.85229795,-0.96252454,-0.43509092,-0.44339474,-0.4160138,-0.93145266,-0.93493356,-0.91812645,-0.95971686,-0.99751034,-0.80843291,-0.97696069,0.3862461
-0.95252192,-0.95796171,-0.88990018,-0.96764001,-0.444552,-0.4446882,-0.41863864,-0.94415858,-0.95618627,-0.94316092,-0.96861692,-0.99868194,-0.9058605,-0.99358098,0.39337149
-0.89617079,-0.92289941,-0.75851171,-0.96322534,-0.4396458,-0.44119825,-0.41863864,-0.86908751,-0.90899865,-0.86353347,-0.95781038,-0.99509875,-0.7759542,-0.96878046,0.38969408
-0.8960972,-0.92347897,-0.75851171,-0.96465973,-0.42877615,-0.44119825,-0.40796064,-0.86824674,-0.90936302,-0.86593518,-0.95817924,-0.99511208,-0.76838549,-0.96678849,0.38193422
-0.97332673,-0.97853175,-0.87984684,-0.98514115,-0.42425601,-0.4352561,-0.39657419,-0.96304299,-0.97869148,-0.97258471,-0.98143375,-0.99967819,-0.91093766,-0.99503677,0.37845987
-0.99407171,-0.99475753,-0.93527043,-0.99540263,-0.42035593,-0.4352561,-0.39226865,-0.99270458,-0.99468145,-0.99275374,-0.99661701,-0.99995828,-0.98656448,-0.99974717,0.37514091
-0.98874939,-0.99038334,-0.92981103,-0.99243331,-0.42088446,-0.43546136,-0.38956199,-0.98683852,-0.98954247,-0.98676969,-0.9920242,-0.99989399,-0.96720457,-0.99891718,0.37543797
-0.83648929,-0.85282619,-0.79746243,-0.86086778,-0.52122725,-0.48196942,-0.56417431,-0.83223934,-0.8380423,-0.82011211,-0.84864207,-0.98669611,-0.80505106,-0.96844535,0.45016352
-0.88956956,-0.91998488,-0.82845539,-0.94632169,-0.48074682,-0.48196942,-0.46704006,-0.86273834,-0.90210476,-0.86104275,-0.94355477,-0.99466753,-0.79024924,-0.96655725,0.42028007
-0.97184448,-0.97486782,-0.89723514,-0.97942104,-0.47872084,-0.47932155,-0.45379115,-0.96207683,-0.97679017,-0.96849845,-0.98256754,-0.99960923,-0.90266288,-0.99440255,0.41908123
-0.98421073,-0.9859136,-0.93218001,-0.98914777,-0.46739178,-0.4777407,-0.44858546,-0.98174772,-0.98522601,-0.98194459,-0.99020836,-0.99981969,-0.97795922,-0.99950431,0.40988829
-0.97305048,-0.97976789,-0.88326532,-0.98671152,-0.46650543,-0.4777407,-0.43860315,-0.96695347,-0.97583455,-0.96564917,-0.98587914,-0.99965562,-0.9368605,-0.99662994,0.40920985
-0.97042395,-0.97863129,-0.88326532,-0.98663696,-0.46944337,-0.47996832,-0.43860315,-0.96276476,-0.97402869,-0.96371467,-0.98567944,-0.99956302,-0.9281581,-0.99624592,0.41156287
-0.9800845,-0.98498021,-0.90664291,-0.99079229,-0.46962842,-0.48289167,-0.43856333,-0.97652309,-0.98161922,-0.97605528,-0.98923455,-0.99973044,-0.95717081,-0.99831063,0.41163159
-0.98433821,-0.9863505,-0.92186167,-0.98854786,-0.47170479,-0.48413182,-0.44047449,-0.98048406,-0.98612104,-0.98186874,-0.99117573,-0.99982299,-0.97107035,-0.99919212,0.41295505
-0.98467647,-0.98719599,-0.91788495,-0.99211904,-0.46894372,-0.47369361,-0.44047449,-0.98171754,-0.98596486,-0.98323437,-0.9906341,-0.99983503,-0.96385704,-0.99894492,0.41091405
-0.98176787,-0.984443,-0.9168507,-0.98844085,-0.45906694,-0.46638924,-0.43712067,-0.9807992,-0.98203032,-0.98033577,-0.98471935,-0.99976777,-0.9449197,-0.99795853,0.40361428
-0.97842069,-0.97972543,-0.9168507,-0.98138247,-0.44631308,-0.44156565,-0.42475019,-0.98185429,-0.97689843,-0.97801159,-0.98088687,-0.99965561,-0.93592275,-0.99751938,0.39414616
-0.97871313,-0.98095847,-0.91878726,-0.98775851,-0.43161745,-0.43818023,-0.41742791,-0.98220553,-0.97716881,-0.98055446,-0.97845401,-0.9996638,-0.94439187,-0.99780753,0.38337784
-0.99302565,-0.99414944,-0.94116344,-0.99604414,-0.43045749,-0.43818023,-0.407638,-0.99267061,-0.99306414,-0.99319719,-0.99191966,-0.99994933,-0.97424074,-0.9994257,0.38252872
-0.99221528,-0.99285732,-0.9286635,-0.99372269,-0.43777711,-0.44585251,-0.40767965,-0.99122737,-0.9925711,-0.99058495,-0.99418354,-0.99993347,-0.98578542,-0.9997252,0.38787309
-0.98815183,-0.98910553,-0.9286635,-0.99062727,-0.43660173,-0.4495748,-0.40767965,-0.98861886,-0.98778649,-0.98743472,-0.98849607,-0.99987093,-0.97473828,-0.99943355,0.38700803
-0.92237265,-0.94461618,-0.85494636,-0.97099303,0.20513151,0.21366279,0.053442958,-0.89915156,-0.93370089,-0.90824106,-0.96056071,-0.997453,-0.77744065,-0.96223744,-0.058112178
-0.98529028,-0.98977369,-0.9286687,-0.99418372,0.23741173,0.21366279,0.25447234,-0.98080336,-0.98748283,-0.98176562,-0.99212718,-0.99985844,-0.90498097,-0.99211418,-0.080520554
-0.99133461,-0.99372325,-0.92652906,-0.99515573,0.23919637,0.21097315,0.25447234,-0.98776741,-0.99323535,-0.98864725,-0.99726336,-0.99996322,-0.95230151,-0.99802231,-0.08219342
-0.98978778,-0.99169564,-0.92652906,-0.99305293,0.24344152,0.21097315,0.26386721,-0.98676753,-0.99124934,-0.98813311,-0.99471494,-0.99995388,-0.94901879,-0.99750905,-0.085076485
-0.9933314,-0.99351548,-0.93769701,-0.99310971,0.24442666,0.21333707,0.26581818,-0.99107412,-0.99446537,-0.99218462,-0.99607501,-0.99996544,-0.94770957,-0.99786013,-0.085836553
-0.99648517,-0.99721202,-0.94419543,-0.99781933,0.24637105,0.21343646,0.26656123,-0.99593557,-0.99668693,-0.99573251,-0.99769727,-0.99997887,-0.99218664,-0.99989218,-0.087301678
-0.99904751,-0.9988941,-0.94419543,-0.99810025,0.24673889,0.21343646,0.26936888,-0.99887829,-0.9991095,-0.99886137,-0.99892905,-0.99999482,-0.99316554,-0.99989401,-0.087535176
-0.99960647,-0.99937488,-0.94307223,-0.99826022,0.2468287,0.21379341,0.26936888,-0.99978743,-0.99947281,-0.99906911,-0.9995487,-0.99999751,-0.99330398,-0.9998846,-0.087531549
-0.99846591,-0.99845022,-0.94307223,-0.99795783,0.24759759,0.21393449,0.26992925,-0.99815598,-0.99859095,-0.99847813,-0.99822811,-0.99999289,-0.99302629,-0.99989857,-0.08800082
-0.99812737,-0.99817118,-0.94508555,-0.99795673,0.24781438,0.21393449,0.27021426,-0.99753565,-0.99841794,-0.99780581,-0.99886225,-0.99999121,-0.99210141,-0.99988097,-0.088120238
-0.99891069,-0.9987387,-0.94508555,-0.99807345,0.24661303,0.21382837,0.26770837,-0.99818464,-0.99934708,-0.99881715,-0.99956243,-0.99999691,-0.99297678,-0.99989914,-0.087294522
-0.9991586,-0.99914135,-0.94348682,-0.9986894,0.24522455,0.2129237,0.2676701,-0.99861376,-0.99948285,-0.99892449,-0.99982016,-0.99999873,-0.99642484,-0.99995478,-0.086339858
-0.99811689,-0.99847027,-0.94348682,-0.99790268,0.24604191,0.21397309,0.2676701,-0.99762935,-0.99833943,-0.99736171,-0.99952992,-0.99999032,-0.99491634,-0.99991915,-0.086935885
-0.98963738,-0.9892966,-0.93989435,-0.98869408,-0.084568779,-0.1023553,-0.064271644,-0.99278484,-0.98823297,-0.99166843,-0.98597147,-0.99989372,-0.96496821,-0.99890792,0.14138207
-0.99450559,-0.99540622,-0.9358199,-0.99660702,-0.076629125,-0.094744597,-0.055705641,-0.99417227,-0.99455005,-0.99348341,-0.99614814,-0.99995897,-0.9620431,-0.99896852,0.13616478
-0.99344807,-0.99438708,-0.93512816,-0.9953962,-0.071733043,-0.094712365,-0.048820583,-0.99265895,-0.99371752,-0.99263292,-0.99528433,-0.99994884,-0.97412532,-0.99938403,0.13284777
-0.9802239,-0.98562703,-0.90479701,-0.99145683,-0.073515043,-0.094712365,-0.048407504,-0.97942348,-0.9804057,-0.97756568,-0.98590101,-0.9997155,-0.96815949,-0.99911,0.1340439
-0.97907178,-0.98428311,-0.90479701,-0.9895167,-0.075611852,-0.10053543,-0.048407504,-0.97622476,-0.98022498,-0.97532073,-0.98802066,-0.99971156,-0.96648066,-0.99893779,0.13547322
-0.9701577,-0.97604316,-0.88549334,-0.98399581,-0.072561999,-0.087168138,-0.047986311,-0.96657458,-0.97159889,-0.96319459,-0.98184909,-0.99945601,-0.92312755,-0.99576835,0.13340654
-0.96659452,-0.96961701,-0.88549334,-0.97324122,-0.064233005,-0.080772951,-0.047199724,-0.96318393,-0.96793152,-0.95790394,-0.98334517,-0.99930107,-0.88391178,-0.99174765,0.12772831
-0.97563331,-0.97695245,-0.90897241,-0.97871271,-0.070340863,-0.080772951,-0.057972145,-0.96940372,-0.97855368,-0.96899024,-0.98941192,-0.99961591,-0.88074467,-0.9915227,0.1318988
-0.96528803,-0.96998042,-0.89586694,-0.97519221,-0.078190922,-0.09587775,-0.057972145,-0.95507108,-0.97024589,-0.95882488,-0.98314654,-0.99948296,-0.93564529,-0.99631518,0.13724513
